QualèletàdelcaneAnni,QualèletàdelcaneMesi,Razza,RazzaAltro,Sesso,Ilcaneèstatocastratosterilizzato,CheetàavevailcanequandolhaiadottatoAnni,CheetàavevailcanequandolhaiadottatoMesi,Qualèiltuosesso,Quantiannihai,Qualèlatuaprofessione,QualèlatuaprofessioneAltro,Almomentohaialtricanioltreaquellooggettodiquestoquestionario,Sesìquantialtricanicisonodivisiperetàrispettoalcaneoggettodelq,Sesìquantialtricanicisonodivisiperetàrispettoalcaneoggettode_A,Sesìquantialtricanicisonodivisiperetàrispettoalcaneoggettode_B,@1.Quandoèsenzaguinzagliotornasubitoquandorichiamato,@2.Ubbidisceimmediatamentealcomandoseduto,@3.Ubbidisceimmediatamentealcomandoresta,@4.Sembraprestareattenzioneascoltareattentamentetuttociòchedici,@5.Rispondelentamenteacorrezioniopunizioniha‘latestadura’,@6.E’lentonellapprenderenuoviesercizicompiti,@7.Èfacilmentedistrattodarumoriodoriodallavistadicoseinteressan,@8.RiportaPallineOLegnetti,@9.Quandovienecorrettoopunitoverbalmenterimproveratosgridatoetc,@10.Quandovieneavvicinatoinmanieradirettadaunapersonaadultascono,@11.Quandovieneavvicinatoinmanieradirettadaunbambinosconosciutom,@12.Neiconfrontidipersonesconosciutechesiavvicinanoalcanequando,@13.Quandoglivengonoportativiagiocattoliossioaltrioggettidaunmem,@14.Quandovienelavatoospazzolatodaunmembrodelnucleofamiliare,@15.Quandounapersonasconosciutasiavvicinaateoadunaltromembrodeln,@16.Quandodellepersonesconosciutesiavvicinanoateoadunaltromembro,@17.Quandovieneavvicinatoinmanieradirettadateodaunaltromembrodel,@18.Quandounfattorinooilpostinosiavvicinaacasa,@19.Quandoglivieneportatoviailcibodaunmembrodelnucleofamiliare,@20.Quandodegliestraneipassanodavantiacasamentreilcaneèfuoricas,@21.Quandounapersonasconosciutacercaditoccareoaccarezzareilcane,@22.Quandociclistigentechefajoggingpersonesuskateboardopattinipa,@23.Quandovieneavvicinatoinmanieradirettadauncanemaschiosconosci,@24.Quandovieneavvicinatoinmanieradirettadauncanefemminasconosci,@25.Quandovieneguardatofissonegliocchidaunmembrodelnucleofamilia,@26.Neiconfrontidicanisconosciutiinvisitaacasavostra,@27.Neiconfrontidigattiscoiattolioaltrianimalicheentranonelvostr,@28.Neiconfrontidipersonesconosciuteinvisitaacasavostra,@29.Quandouncanesconosciutogliabbaiagliringhiaoglisiscagliacontr,@30.Quandounmembrodelnucleofamigliarefamiliareloscavalcaglipassa,@31.Quandotuounaltromembrodelnucleofamiliareviriprendetedelciboo,@32.Neiconfrontidiunaltrocaneconosciutochevivenellastessacasalas,@33.Quandovieneavvicinatodaunaltrocaneconosciutochevivenellastes,@34.Quandovieneavvicinatodaunaltrocaneconosciutochevivenellastes,@35.Quandovieneavvicinatodaunaltrocaneconosciutochevivenellastes,Cisonoaltresituazioniincuiiltuocanemostraavolteuncomportamentoag,Sesìdescrivilebrevementequisotto,@36.Quandovieneavvicinatoinmanieradirettadaunapersonaadultascono,@37.Quandovieneavvicinatoinmanieradirettadaunbambinosconosciutof,@38.Inrispostaarumoriimprovvisiofortiadesempioaspirapolvererombi,@39.Quandodellepersonesconosciutevengonoacasavostra,@40.Quandounapersonasconosciutacercaditoccarlooaccarezzarlo,@41.Insituazioniditrafficoautointenso,@42.Inrispostaaoggettistraniepocofamiliarichesitrovanosulmarciap,@43.Quandovienevisitatomedicatodalveterinario,@44.Durantetemporalifuochid’artificiooeventisimili,@45.Quandovieneavvicinatoinmanieradirettadauncanesconosciutodell,@46.Quandovieneavvicinatoinmanieradirettadauncaneditagliapiùpic,@47.Quandosiètrovatoperlaprimavoltainsituazionisconosciuteperes,@48.Quandoc’èventoocisonooggettimossidalvento,@49.Quandoglivengonotagliateleunghiedaunmembrodelnucleofamiliare,@50.Quandovienespazzolatoolavatodaunmembrodelnucleofamiliare,@51.Quandoglivengonoasciugatelezampedaunmembrodelnucleofamiliare,@52.Quandocanisconosciutivengonoacasavostra,@53.Quandouncanesconosciutogliabbaiagliringhiaoglisiscagliacontr,@54.Scuotersirabbrividiretremare,@55.Salivazioneeccessiva,@56.Irrequietezzaagitazionecamminareincessantemente,@57.Uggiolare,@58.Abbaiare,@59.Ululare,@60.Rosicchiaregrattareportefinestrepavimentitendeetc,@61.Perditadiappetito,Cisonoaltresituazioniincuiiltuocanehapauraoèansioso,Sesìdescrivilequisotto,@62.Quandotuounaltromembrodelnucleofamiliaretornateacasadopounbr,@63.Quandogiocaconteoaltrimembridelnucleofamiliare,@64.Quandosuonailcitofonocampanello,@65.Appenaprimadiessereportatofuoriperunapasseggiata,@66.Appenaprimadiessereportatoingiroinmacchina,@67.Quandoarrivagenteacasa,Cisonoaltresituazioniincuiiltuocaneavoltediventaeccessivamenteec,Sesìdescrivilequisotto,@68.Mostraunforteattaccamentoversounospecificomembrodellafamigli,@69.Tendeaseguireteoaltrimembridelnucleofamiliareingiropercasadi,@70.Tendeasedersivicinooacontattoconteoaltriquandosieteseduti,@71.Tendeadarecolpetticonilnasoodarezampateperottenereattenzione,@72.Siagitauggiolasaltaaddossocercadimettersiinmezzosetuoaltrimo,@73.Siagitauggiolasaltaaddossocercadimettersiinmezzoquandotuoalt,@74.Rincorreigattiolirincorrerebbeseneavesselapossibilità,@75.Rincorregliuccelliolirincorrerebbeseneavesselapossibilità,@74.Rincorregliscoiattoliolirincorrerebbeseneavesselapossibilit,@77.Scappaoscapperebbedacasaodalgiardinocortileseneavesselapossi,@78.Sirotolanellefecidianimalioinaltresostanze“puzzolenti”,@79.Mangiaipropriescrementiobisognioquellidialtrianimali,@80.Rosicchiaoggettiinappropriati,@81.“Monta”oggettimobiliopersone,@82.Elemosinaciboincontinuazionequandolagentemangia,@83.Rubacibo,@84.E’ansiosoohapauradiscendereeosalirelescale,@85.Tiraeccessivamentequandoèalguinzaglio,@86.Urinasumobilioaltrioggettiincasa,@87.Urinaquandovieneavvicinatoaccarezzatomanipolatoopresoinbracc,@88.Urinaselasciatosolodinotteodigiorno,@89.Defecaselasciatosolodinotteodigiorno,@90.E’iperattivoeirrequietohadifficoltàacalmarsi,@91.Giocherellonecuccioloneesuberante,@92.Attivoenergicodevesemprefarequalcosa,@93.Tienelosguardofissonelvuoto,@94.Sembravolercatturarelemoscheinvisibili,@95.Sirincorrelacodailposteriore,@96.Rincorreinsegueleombreoipuntiluminosi,@97.Abbaiaostinatamentequandoallarmatooeccitato,@98.Sileccaeccessivamente,@99.Leccaoggettiopersoneeccessivamente,@100.Mostraaltricomportamentibizzarristranioripetitivi,Perfavoredescriviicomportamentibizzarrioripetitivicheiltuocanema
0,9,LABRADOR RETRIEVER,,Femmina,0,0,"2,0",Femmina,35,Libero professionista,,0,,,,2,0,999,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,1,0,0,,,,,0,,0,0,1,0,0,999,0,0,0,0,0,0,0,999,1,1,999,1,1,2,2,2,1,2,3,0,0,,4,4,2,3,2,4,1,È molto vivace!!!fuori a passeggio in casa...ama giocare...,2,4,3,3,2,999,4,4,4,999,999,2,2,0,4,0,0,3,0,0,4,1,2,4,4,0,0,0,999,0,2,2,2,Se fa qualcosa che nn deve si nasconde sotto il sottoscala perché sa che noi nn riusciamo a prenderla
3,6,BRACCO UNGHERESE A PELO CORTO,,Maschio,0,0,"3,0",Femmina,47,Libero professionista,,0,,,,1,0,0,0,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,999,0,3,3,0,0,0,999,0,1,0,0,,,,,999,,0,0,0,0,0,1,1,1,1,1,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,1,0,0,0,,1,1,1,1,3,4,2,1,4,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,
2,6,INCROCIO / METICCIO,,Maschio,0,0,"2,0",Femmina,31,Altro,Farmacista,0,,,,2,2,3,0,0,1,4,1,0,2,2,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,3,0,0,,,,,999,,3,4,3,0,4,1,3,3,0,0,0,2,1,2,4,2,0,2,0,0,2,999,999,999,0,0,1,È insicuro e pauroso in generale. Da sempre. Ha paura anche quando si cerca di prenderlo se capisce che non è per le coccole e ha paura quando lo si veste per uscire.,4,3,4,999,1,4,1,Quando incontra persone che conosce e gli stanno simpatiche. Spesso abbaia molto scondinzolando e facendo gli agguati.,3,4,3,3,4,4,4,3,999,1,0,0,0,0,3,999,0,3,2,1,1,0,1,2,2,2,0,0,0,4,3,2,2,"Ha spessissimo le orecchie indietro anche quando è felice, tipo quando chiede coccole con la zampa."
2,6,INCROCIO / METICCIO,,Femmina,0,0,"2,0",Femmina,31,Impiegato/operaio/dipendente,,1,0,0,1,1,0,3,0,1,1,2,0,0,1,2,999,0,0,2,2,0,2,0,2,2,2,999,999,0,2,0,2,3,0,0,1,0,0,0,0,,3,3,0,2,2,999,0,3,0,4,999,3,0,999,2,1,4,4,0,0,1,0,0,0,0,0,0,,2,1,2,1,1,3,0,,2,1,3,3,0,3,2,4,999,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3,2,0,1,0,0,3,0,0,0,
6,8,LAGOTTO ROMAGNOLO,,Maschio,0,6,"4,0",Femmina,35,Impiegato/operaio/dipendente,,0,,,,2,1,3,2,2,0,4,2,0,0,0,999,0,0,1,0,0,1,0,2,0,2,2,0,0,999,1,0,3,0,0,,,,,1,"Solamente in risposta ad un comportamento aggressivo messo in atto da un altro cane, specialmente se maschio. In pochissimi casi il cane ha ringhiato se un altro cane si è avvicinato a quello che lui considera il suo territorio",0,0,2,0,0,1,1,3,0,0,0,3,1,999,0,0,999,0,0,0,2,2,0,0,999,0,1,Quando deve entrare in ambienti chiusi o se deve spostarsi da una stanza all'altra dentro casa. Se deve salire in macchina. Se vede che sto maneggiando oggetti che non conosce. Quando passa il camion di pulizia delle strade,2,3,0,2,0,0,0,,0,2,2,3,0,0,0,0,0,999,999,1,2,1,0,0,3,4,0,0,0,0,2,1,1,0,0,0,0,1,2,1,0,
6,0,INCROCIO / METICCIO,,Maschio,0,0,"2,0",Femmina,49,Libero professionista,,0,,,,1,1,1,1,2,1,2,3,2,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,1,2,0,3,0,0,,,,,1,In presenza di altri cani maschi,2,2,3,0,1,0,1,4,3,4,3,1,4,1,0,0,0,3,0,0,0,0,0,0,0,4,1,Ha paura dei rumori metallici e del vento,1,0,2,0,0,2,0,,3,0,2,2,0,2,4,999,999,0,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,
2,8,INCROCIO / METICCIO,,Femmina,0,0,"3,0",Femmina,54,Libero professionista,,0,,,,1,1,999,1,3,2,3,0,0,1,1,2,0,0,0,0,0,2,999,2,0,2,1,2,0,999,2,0,3,0,0,,,,,999,,3,4,4,1,2,0,2,4,4,3,1,1,0,999,0,0,1,4,0,999,999,3,2,0,999,3,1,"Quando viene sgridato perché abbaia, scappa e non vuole tornare",4,2,4,2,2,2,1,Quando gioca con il nostro gatto,3,3,3,3,4,4,4,3,4,1,1,3,1,0,4,0,0,1,0,0,1,0,0,2,2,1,0,999,999,2,3,1,999,
2,4,BOSTON TERRIER,,Maschio,0,0,"3,0",Femmina,64,Altro,Pensionato,0,,,,0,0,1,1,2,1,2,3,0,0,0,999,0,0,0,0,0,0,999,1,0,0,1,0,0,999,2,0,3,0,0,,,,,0,,0,0,0,0,0,0,2,0,0,2,0,0,1,2,0,0,999,2,0,0,0,0,0,0,1,0,0,,4,4,4,2,0,4,0,,3,4,4,1,0,0,3,2,999,0,1,2,1,0,4,1,0,2,1,0,0,0,2,4,3,0,0,0,0,1,1,0,0,
15,1,INCROCIO / METICCIO,,Maschio,0,4,"6,0",Femmina,27,Altro,Studente e impiegata,1,1,0,0,2,1,3,2,3,999,2,4,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3,3,1,0,0,0,3,0,0,0,0,0,0,1,Quando gli pesti la zampa o la coda tende a darti un leggero moroso alla caviglia,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,999,0,999,2,0,2,1,0,1,0,,3,999,2,4,4,1,0,,4,3,2,2,0,0,1,0,1,0,0,0,0,0,4,1,0,2,2,0,1,0,1,999,999,2,1,0,0,3,1,1,999,
3,0,AKITA,,Maschio,0,0,"2,0",Maschio,65,Altro,Esodato,0,,,,3,0,1,0,3,0,3,3,0,0,0,1,0,0,0,0,0,999,0,999,0,999,3,1,0,999,999,0,3,0,0,,,,,999,,0,0,2,0,0,0,0,3,0,999,0,0,0,2,2,2,999,0,0,0,0,0,0,0,0,0,999,,2,3,4,1,1,4,1,Quando c'è in zona cagnolina in calore o se sono vicine,4,4,4,4,0,2,3,3,999,999,0,0,0,0,4,0,4,2,999,0,0,0,2,1,0,999,0,0,0,1,4,1,999,
9,2,INCROCIO / METICCIO,,Maschio,0,0,"2,0",Femmina,37,Libero professionista,,0,,,,3,0,0,0,3,3,2,0,0,0,0,3,0,0,0,0,0,3,0,3,1,2,4,3,0,4,0,1,4,0,0,,,,,1,Uno sconosciuto per lui (ma conoscente di famiglia per noi proprietari) lo vuole accarezzare mentre mangia.,1,1,0,0,0,0,1,0,4,4,4,1,4,0,0,999,999,999,0,0,0,0,0,0,0,0,0,,4,0,3,4,4,0,1,Alcuni giorni durante l’anno “perseguita” in modo ossessivo il nostro gatto maschio castrato quasi come se fosse una cagna in calore a sua disposizione.,2,2,4,4,0,2,999,1,2,0,2,1,0,0,1,0,4,3,2,0,2,0,3,1,2,0,0,0,0,0,2,0,2,In alcuni periodi dell’anno si lecca una zona di una zampa giorno e notte fino a staccarsi il pelo. Dopo 4-5 gg smette in modo graduale spontaneamente.
1,11,CANE DA LUPO CECOSLOVACCO,,Femmina,0,0,"2,0",Femmina,31,Impiegato/operaio/dipendente,,0,,,,1,1,3,1,3,1,3,2,0,3,3,2,0,0,1,1,0,2,0,2,4,2,3,4,0,999,999,1,4,0,0,,,,,999,,3,3,2,3,3,1,0,4,4,3,0,4,1,999,1,0,999,3,0,0,2,2,1,2,0,3,999,,3,2,2,1,0,3,999,,4,3,1,2,3,3,4,4,4,3,3,3,3,1,3,1,0,2,0,0,0,0,1,2,2,0,2,0,999,0,0,0,999,
6,1,JACK RUSSEL TERRIER,,Maschio,0,0,"1,0",Maschio,25,Studente,,0,,,,2,2,2,2,3,2,4,3,2,0,0,2,0,0,1,1,0,2,0,2,1,2,2,2,0,2,2,2,4,0,0,,,,,1,"Quando qualcuno o qualcosa si avvicina alla recinzione o alla macchina. con la maggior parte dei cani maschi, con qualche femmina. quando una persona cerca di avvicinarsi per abbracciarmi o baciarmi (membri della famiglia inclusi).",2,2,3,2,2,3,3,3,3,3,3,2,2,999,1,1,999,3,999,999,999,999,999,999,2,999,1,"Si scansa quando uno sconosciuto cerca di toccarlo, ha paura dei rumori forti improvvisi, si nasconde sotto al tavolo quando bisogna pulirlo/asciugarlo. Cerca di evitare alcuni cani e se insistono diventa aggressivo",2,2,4,0,0,4,1,"In caso qualcuno suoni il campanello o si avvicini alla recinzione, continua ad abbaiare molto forte e correre lungo la recinzione senza che si riesca a calmarlo. Siamo sempre costretti a doverlo prendere e chiudere da qualche parte.",4,4,4,4,4,1,0,4,4,4,1,1,1,1,3,0,0,2,0,0,0,0,3,1,3,2,0,0,0,4,0,1,999,
8,2,CANE CORSO,,Femmina,0,0,"3,0",Femmina,22,Studente,,1,1,0,0,1,1,2,0,999,999,2,4,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,0,999,4,0,4,0,0,2,1,3,3,1,Quando un cane maschio anche il nostro prova a montarla,0,1,0,0,1,0,0,2,0,0,0,2,0,999,0,0,999,0,2,0,2,2,0,1,0,0,1,Il mio cane manifesta questi sintomi solo quando viene lasciato chiuso da qualche parte ma ci sente vicini e non può raggiungerci. Se viene lasciato solo (ex siamo tutti a scuola o a lavoro) è perfettamente tranquillo,0,2,3,1,0,2,0,,3,3,3,2,0,1,4,1,999,0,4,0,1,0,1,2,999,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,999,
1,0,PASTORE AUSTRALIANO KELPIE,,Maschio,0,0,"2,0",Femmina,20,Studente,,0,,,,1,0,1,1,2,1,4,1,0,0,0,0,0,0,0,999,0,2,0,2,0,2,2,0,0,0,0,0,4,0,0,,,,,0,,2,1,4,0,2,0,0,1,4,0,0,2,0,999,1,0,0,0,0,0,2,2,2,0,3,0,0,,3,4,3,3,0,3,0,,4,4,4,4,4,4,4,2,999,1,0,1,4,1,1,0,0,3,0,0,0,0,3,4,4,1,0,1,0,0,1,4,0,
12,3,INCROCIO / METICCIO,,Maschio,0,0,"8,0",Femmina,26,Libero professionista,,0,,,,1,1,4,1,1,2,1,2,0,999,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,,,,,0,,1,0,2,1,0,0,0,2,1,1,0,3,0,2,2,0,0,1,0,0,2,1,2,0,1,1,0,,2,1,1,3,1,2,999,,3,4,3,4,2,2,1,2,1,0,0,0,1,1,3,2,0,1,0,0,0,0,0,1,2,2,1,2,0,3,2,1,0,
0,9,INCROCIO / METICCIO,,Maschio,0,0,"3,0",Femmina,38,Impiegato/operaio/dipendente,,0,,,,4,1,1,0,1,1,3,2,0,0,0,2,0,0,0,1,0,0,0,1,0,999,1,0,0,999,0,1,2,0,0,,,,,0,,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,1,2,0,1,0,0,,2,2,1,2,0,3,0,,4,4,2,2,2,1,1,2,2,1,0,2,2,0,1,2,0,4,0,1,1,0,0,2,2,0,0,0,1,2,0,0,0,
6,3,INCROCIO / METICCIO,,Maschio,0,0,"3,0",Femmina,23,Studente,,1,1,0,0,0,0,2,0,1,1,2,2,0,1,0,0,0,0,2,1,0,999,0,1,0,999,2,0,0,1,999,1,2,0,0,0,0,2,1,0,,0,0,1,0,0,0,0,0,0,0,0,2,0,999,1,0,0,1,1,0,0,0,0,0,0,3,0,,2,1,1,3,2,1,0,,4,4,3,1,1,1,3,0,999,1,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,999,1,0,0,0,1,0,0,
5,7,INCROCIO / METICCIO,,Maschio,0,0,"4,0",Femmina,36,Libero professionista,,0,,,,1,0,1,0,1,1,2,2,0,2,2,4,0,0,2,4,0,4,0,999,4,999,4,4,0,999,4,2,2,0,0,,,,,999,,4,4,1,3,4,2,2,3,4,4,1,4,3,1,1,0,999,4,0,0,0,0,0,0,0,1,1,"Dormire fuori casa (es. Hotel)
 Quando sente cani abbaiare fuori casa
 Quando lo lascio a dormire da qualcuno che conosce senza di me
 Se ospito per qualche ora/giorno un cane che conosce (e con cui va d'accordo)",2,2,1,1,0,2,1,Quando facciamo clicker training,4,2,3,2,1,3,4,1,4,0,1,1,0,0,1,0,0,2,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,
0,7,BASSOTTO TEDESCO STANDARD A PELO CORTO,,Maschio,0,0,"2,0",Maschio,28,Impiegato/operaio/dipendente,,0,,,,2,1,1,2,3,1,3,4,0,3,3,0,0,2,3,3,0,3,0,3,4,3,2,999,0,999,0,2,2,0,0,,,,,0,,3,2,2,2,3,2,0,0,999,3,2,0,0,0,0,1,2,3,1,0,0,2,2,0,2,0,0,,3,3,3,1,0,3,0,,4,4,4,3,4,4,0,0,0,1,0,0,3,3,3,0,0,1,0,1,0,0,2,4,2,0,0,4,0,3,2,2,2,Si morde la coda
1,2,LABRADOR RETRIEVER,,Maschio,0,0,"2,0",Femmina,26,Impiegato/operaio/dipendente,,0,,,,0,0,1,1,999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,0,,,,,0,,0,0,1,0,0,1,0,1,2,2,1,0,0,999,1,0,1,1,0,0,0,0,1,1,1,2,0,,3,1,2,1,0,1,0,,3,3,3,2,2,1,4,3,999,0,0,1,2,0,2,2,0,1,0,0,0,0,1,2,2,1,1,1,0,1,1,1,0,
14,4,INCROCIO / METICCIO,,Maschio,0,0,"2,0",Femmina,32,Impiegato/operaio/dipendente,,0,,,,999,2,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,2,1,0,2,0,0,,,,,0,,1,0,1,0,1,0,0,1,2,2,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,,2,1,2,3,2,1,0,,4,3,3,4,0,3,4,2,999,4,1,0,0,1,4,1,0,2,4,0,3,2,0,1,1,2,0,0,0,0,1,0,0,
5,4,INCROCIO / METICCIO,,Maschio,0,0,"2,0",Femmina,77,Altro,Pensionato,0,,,,2,1,3,1,999,2,4,3,0,1,0,0,1,0,1,0,0,2,0,2,0,2,1,0,0,1,3,0,2,0,0,,,,,0,,1,0,1,1,1,1,0,2,3,1,1,2,0,999,0,0,1,2,0,1,3,1,2,1,0,0,0,,3,2,2,4,3,3,0,,4,3,4,4,3,2,4,3,4,1,0,0,1,0,4,0,0,3,0,0,0,0,3,4,4,1,4,0,0,1,0,2,0,
2,8,INCROCIO / METICCIO,,Maschio,0,0,"2,0",Femmina,37,Impiegato/operaio/dipendente,,0,,,,2,1,2,2,1,2,4,3,0,0,0,0,0,2,0,1,0,0,999,999,0,999,2,2,0,999,4,0,2,0,0,,,,,0,,0,0,3,0,0,0,2,3,4,0,0,2,2,3,1,1,999,2,0,0,0,2,0,2,0,1,0,,2,2,2,0,0,3,0,,0,1,3,2,2,3,4,3,4,2,1,2,0,0,1,2,0,2,0,0,0,0,1,4,1,1,0,2,3,3,1,0,0,
7,0,INCROCIO / METICCIO,,Maschio,0,0,"2,0",Femmina,44,Impiegato/operaio/dipendente,,1,0,1,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,1,Quando i cuccioli vogliono giocare con lui,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,999,0,0,0,0,0,2,999,0,999,0,,3,2,2,3,2,1,0,,3,4,3,2,4,1,2,2,1,0,0,0,2,1,4,0,0,2,0,0,0,0,1,3,3,1,0,0,0,2,1,2,0,
9,0,INCROCIO / METICCIO,,Maschio,0,0,"2,0",Maschio,9,Studente,,0,,,,0,0,1,0,2,0,2,1,0,2,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,0,2,0,2,0,0,,,,,999,,0,0,0,0,2,0,0,0,2,0,0,0,0,999,0,0,0,0,0,999,4,4,4,0,0,3,0,,4,2,4,0,0,0,999,,4,4,4,2,1,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,999,
1,4,LABRADOR RETRIEVER,,Femmina,0,0,"3,0",Femmina,46,Impiegato/operaio/dipendente,,0,,,,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,2,0,0,,,,,0,,0,0,1,0,0,999,0,2,0,0,0,0,0,999,0,0,0,0,1,0,0,0,0,0,1,0,0,,2,2,2,1,0,2,0,,2,2,3,3,2,2,4,4,4,1,1,1,2,0,2,2,0,1,0,0,0,0,1,3,2,0,0,0,999,0,0,0,0,
12,3,COCKER SPANIEL INGLESE,,Maschio,0,8,"4,0",Maschio,57,Libero professionista,,0,,,,0,0,0,0,0,0,3,999,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,2,0,0,,,,,0,,2,2,0,4,2,2,999,2,2,2,1,0,0,1,2,2,2,1,3,3,4,3,0,0,0,0,999,,4,4,2,4,4,2,0,,4,4,4,4,4,4,0,0,0,0,999,0,0,0,2,4,0,2,0,0,0,3,0,1,3,1,1,3,0,3,2,0,0,
1,0,JACK RUSSEL TERRIER,,Maschio,0,0,"2,0",Femmina,29,Disoccupato,,0,,,,2,1,3,0,1,0,4,0,0,0,0,999,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,,,,,0,,0,0,1,0,0,0,1,2,2,0,0,0,0,999,0,1,0,2,0,0,0,0,0,0,1,0,0,,2,2,0,0,0,2,0,,4,4,4,1,1,3,3,4,3,999,2,1,3,0,4,2,0,3,0,1,1,0,0,3,4,1,0,0,0,0,1,1,999,
2,6,INCROCIO / METICCIO,,Femmina,0,0,"3,0",Femmina,62,Impiegato/operaio/dipendente,,0,,,,1,1,1,0,1,1,3,3,0,1,0,1,0,0,0,0,0,999,0,999,0,999,1,1,0,999,999,0,2,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,,2,0,0,1,1,1,0,,3,1,3,3,0,0,2,2,2,999,3,4,2,0,2,3,1,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,
3,0,SIBERIAN HUSKY,,Maschio,0,0,"3,0",Femmina,52,Impiegato/operaio/dipendente,,1,0,0,2,999,1,999,1,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,999,999,0,2,0,0,2,0,2,2,0,,0,0,1,0,0,1,0,0,1,0,0,0,1,999,0,1,999,0,0,0,0,0,0,0,0,0,999,,0,2,0,4,1,2,0,,1,3,2,3,0,3,3,0,999,4,0,0,2,1,2,0,2,4,0,0,0,0,1,3,0,0,0,2,0,0,2,2,0,
2,4,SIBERIAN HUSKY,,Maschio,0,0,"2,0",Femmina,25,Libero professionista,,0,,,,3,1,1,1,1,2,3,1,0,0,0,999,1,0,0,0,1,0,0,0,0,0,0,0,0,999,999,0,2,0,0,,,,,0,,0,0,2,0,1,999,0,1,3,0,0,1,1,999,3,1,999,0,0,0,2,2,0,2,0,1,0,,2,0,0,3,999,2,1,Quando gli si presenta un gioco nuovo o un premietto particolarmente saporito: se gli viene mostrato ma non dato entro qualche minuto inizia a saltare e ad abbaiare/ululare brevemente.,4,3,2,2,2,2,2,3,3,3,1,0,1,0,0,0,2,3,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,
0,4,BORDER COLLIE,,Maschio,0,0,"2,0",Femmina,54,Impiegato/operaio/dipendente,,0,,,,3,0,1,0,2,0,4,1,0,0,0,999,0,0,0,0,0,999,0,0,0,0,0,0,0,999,999,0,2,0,0,,,,,0,,0,0,0,0,0,2,2,0,999,0,0,4,1,999,2,1,999,4,0,0,0,1,0,0,1,0,0,,3,3,0,0,3,1,0,,4,4,4,2,999,2,4,0,999,999,0,0,2,999,0,0,0,2,2,1,0,0,0,3,1,0,0,2,0,1,0,0,0,
5,8,INCROCIO / METICCIO,,Femmina,0,0,"2,0",Femmina,31,Impiegato/operaio/dipendente,,0,,,,1,1,1,0,1,1,3,1,0,1,0,0,0,0,2,1,0,2,0,1,0,0,0,2,0,0,2,1,0,0,0,,,,,0,,2,1,3,0,2,0,0,4,4,1,0,3,0,2,3,1,0,1,1,0,1,999,1,0,0,2,0,,4,3,3,4,3,2,0,,4,3,2,3,1,1,3,2,999,0,0,0,999,0,3,0,0,2,0,0,0,0,1,2,1,1,999,0,1,999,2,0,999,
0,12,PASTORE SCOZZESE SHETLAND,,Maschio,0,0,"4,0",Femmina,61,Casalinga/o,,0,,,,1,1,3,1,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,,,,,0,,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,3,0,0,1,0,,2,2,3,4,2,2,1,Se durante la passeggiata incontra o vede a distanza altri cani,3,4,3,3,1,1,999,4,999,4,1,2,3,0,2,2,0,2,2,0,2,2,2,4,4,0,999,0,999,3,1,1,0,
